,id,text
113007,5c64c989b9bd710e,You're still a snivelling little cunt and a foul fruit
68834,b82a71c562c289ee,"""

I edited this page I added how to find the circumference of an oval can someone tell me how to make a link so when someone types in to search """"circumference of an oval"""" it shows up on search results PLEASE  """
26961,4767daebdc2142af,"""

The anonymous comments above (written by . """"Not conversaint in other languages and content to be an 'English-only' reader/speaker"""" indeed. Sheesh.  (T) 

"""
134442,cee7805dc6df7b6e,"Hey, CambridgeBayWeather, quit being suck a fucking homo and get a fucking life instead of just sitting around and making sure nobody fucks with wikipedia. Fuck you, and quit editing MY page you fucking homo motherfucker."
50907,88201d03bbc46a03,"221.133.205.155 likes to eat shit 

It's true!  He told me himself!"
117109,71d8b0c5de5be2f4,"How was it unhelpful? 

I offered to upload a photo =/  I haven't seen any photos of the real sword, so I don't see what the issue is.

Referring to you reverting my comment on the Excalibur talk page."
141199,f37c2d6d532d2aa1,"Halcy 

Seems like you get mad alot. Want me to call the WAAAAAMBULANCE for you? Want some dick (extra small) with that too, bitch? U mad? butthurt? I bet you're having an orgy with MeetTheMedic and MeepTheSheep, aren't you? You three would make a good threesome. You're all reject 4-Chan trolls that became admins on another website to have Unwarranted Self Importance while you spam faggot and dick all day. Seems like you enjoy that kind of stuff. I had no idea, really. 

TL;DR: U mad?"
56927,98230b6e403cf3c8,Silly guy. You should use email like the wikijews.
8494,168e95a2040ae03c,"This I.P. address (212.219.11.206) is that of the Abingdon and Witney College (http://www.abingdon-witney.ac.uk) (Witney campus), where computer terminals with Internet access are free to use by all students."
92173,f665daa7f5cb813a,"BLOCKED

This AOL proxy has been temporarily blocked for reposting of deleted material and for personal attacks, likely from the same user. -"
125482,9f3788b942781377,"bloody hell, it continues!"
126176,a2c5f26655ee411b,Allow your face. Just seen it on your user section. You are the ugliest thing i have ever seen in my intire life. Why don't you just end it all. Do us all a favour.
78677,d281814a9c5a64f9,How about you all go fuck yourselves?
141748,f65f60f874161f54,Please stop being smug and supply me with a real answer concerning my ban.
77205,cec9591c02452d57,"Yo 

FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK YOU BITCH!!FUCK"
3953,0a89c991ab8364f7,You are clearly not very smart and not here to build an encyclopedia.
33105,5814f6305f717aac,"""

 Hey dickhead Summerphd 

Wtf is your problem? Why do you keep reverting my posts in the Talk sections?

Example: in the Talk section of Junya Watanabe, i added a question whether """"Junya"""" is his birth name or adopted pseudonym. This is relevant to an encyclopedia article, you insufferable asshole."""
83181,de87cffffa98d230,"How differs a road-killed lawyer from a road-kill skunk?
Skid marks are before the skunk.
75.159.15.217"
62748,a7e293e89ce4fc1e,"""
PS. You watch that foul mouth of yours Madam. """"Innuendo"""" indeed. I've blocked for less. ;-)"""
109064,47241f6f03d695b1,"""

 A cup of coffee for you! 

  get fuckd with coffee   """
9496,192da34ea0938f0e,"""

 POV Tag Vandalism? 

David Starr has re-posted the POV alert tag on this page. I do not feel he ever fully addressed my questions. He is asserting that the page shows overwhelming bias in some way - according to him there are only two specific single line instances that he cites of bias on the page, both in the bio. This does not a biased page make.

I have clearly refuted both of these claims at length, with no response (despite repeated requests) from Starr. 

1) The """"garbage"""" passage is balanced with an explanation from a Da spokesperson. The source is quoted, phrase is neutral, and source (scholar Georg Feuerstein) is not in dispute by Starr. The mention is crucial because it explains the """"controversial"""" aspect in first line of lead, and period is alluded to in Adidam apologies for """"controversial"""" earlier behavior and in the numbers of lawsuits, news articles, and analysis by authorities linked to and discussed in Da page. Also, further explained by Da himself in """"Crazy Wisdom"""" section in teaching.

2) Mention of 1986 breakdown/Divine Emergence. This is a significant event, as attested by Adi Da press. Source is not biased, all mentions of events are phrased neutrally within basic journalistic standards. Balanced with Adi Da self-assessment as personally significant event (about which an entire book was written.)

3)""""Undue weight"""" was shown to be unreasonable, as each line is short without subjective exposition. On balance throughout page, all potentially """"controversial"""" material (in every case sourced, cited, and neutrally phrased) is far outweighed by neutral info and Da """"self-assessment."""" 

Every potentially controversial mention is carefully contextualized and phrased to reflect source, and balanced with an alternate explanation. In every case. 

Source disputes:
1) Gurdjieff Journal: no specific instances of bias are alleged by Starr from this source. Starr is simply questioning the source without saying why it is an issue. Did not address my point that source is only used because it summarizes bio info from Da, Rudi, and Siddha Yoga accounts. No bias is reflected in WP entry, no has any been revealed. And Starr has failed to show how magazine is biased or """"self-published"""" simply making assertion that it is a """"competing religious organization"""" which is simply unproven (there is no Gurdjieff church or """"organization"""").

2) Lake County News: source has been used for other articles, Starr only questions it for single mention that he subjectively finds to his dislike (the Divine Emergence passage). He has not worked to find alternative source that would allow the material about a significant event to remain. Source has been found acceptable to all other editors in past months, as demonstrated by its repeated use. Starr cannot singly enter now and discount source, when not showing WP guideline that effectively discounts it (only his own subjective analysis of the quality of the """"contact"""" page on their website.)

All other editors, including myself, have been involved in give an take on this page, making allowances and corrections for each other - even yesterday I made changes to accommodate other editors, including Starr. I do not feel that Starr is meeting this standard, and in particular completely failed to address my repeated specific requests. Because of this, I am removing the POV tag as vandalism and an attempt to discount page. I have requested third party review, and perhaps further dispute resolution.   """
88924,ede06fffd338ce30,"""
I would like to see the defamation lawsuit based on the word """"bizarre.""""  I'm really not interested in this silliness; I didn't say I wanted to """"call out"""" Weiner; I said I was not surprised that reliable sources have done so and that there was nothing """"hysterical"""" about it.  This was a blip in Said's life at best, as reliable sources have acknowledged.  For it to take up half this page is absurd.   """
122903,918035a4954571ce,"""

  NOTE FROM DAVID STEIN:  I AM ACTUALLY LINKED IN WIKIPEDIA TO THE FILM, """"THE AMITYVILLE CURSE"""", YET THIS IDIOT OF AN """"EDITOR"""" CLAIMS I HAVE NO REFERENCES!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! NO scholar I know has ever cited """"Wikipedia"""" ion a paper, and this is another example of why.  WHAT AN ANNOYING JOKE!"""
116673,6fbcff3a1ee59935,"""
Oppose per WP:ENGVAR and the move discussion three months ago. よ! """
73486,c4a11e79bf36725a,"""

Now this is just a joke. You're clearly an idiot. I posted the reference which gave due credit to the Newsweek article. I question your capacity as an Administrator here and I demand that you rescind your """"judgment"""" and my indefinite block which is a clear violation of WP policies. It's not a personal attack if it's true. Mate1 """
146466,2c96fb6c1ff707cb,"Just saying that it could be considered canvassing, not that it was canvassing. I did the same thing, without asking the editor to vote for my side, and it was said that I was canvassing. Then again, I have been called a troll, a human rights violator, a censorship supporter, (and recently) that I like to lick the the asses of other DYK contributors to get their approval, etc. /"
115613,6a598d5b8f170894,"NAZI WIKIPEDIA ADMINS
EVERYONE KNOWS THEY LOCK THESE ARTICLES SO ONLY THE LIBERAL NAZI WIKI ADMINS CAN CHANGE THE INFORMATION. THIS SITE IS THE WORSE WHEN IT COMES TO BEING FAIR!! ALL THE ADMINS VOTE THEIR FRIENDS IN AS ADMINS. IT IS A BIASED WEBSITE AND THEY DO NOT ALLOW INFORMATION THAT ALLOWS THEIR POLITICAL CANDIDATES TO LOOK BAD. THIS IS WHAT THEY DO IN CHINA AND NOW ON WIKIPEDIA."
57714,9a6ff7868ef4563d,FUCK ALL YOU CAMEL JOCKEY PUSSY LICKING DINK LOOKING DICK SUCKERS!!!
44285,763fe2d3f6fa03b3,"Associated Acts 

Man Raze should be added as Phil Collen is part of it and it is frequently mentioned on the Def Leppard site."
71059,be326db76147c9fa,"""

 Dogs 

One question, how many dogs do you need to make a """"pack"""" ... three, four, five ... a dozen? Do they not live in three and fours too?

So, should it be, """"They may live in packs, fives, fours, threes, pairs, or singly""""?

The point I am making is this, you made a canonical statement in your summary, """"no evidence ... etc"""" but you did not provide any evidence or reference to sustain it in your edit. 

Can you do so?

The reason I am writing this is because I spent some time cleaning up and developing the Indian pariah dog topic, which I am sure you know. It's obviously a topic which you have some interest and passion in, perhaps even want to promote, which is a good thing. 

But isn't content on the Wikipedia supposed to be supported by references? You may well be right, but you know that's not enough.

I am actually interested in these kinds of dogs and would like to know more but there does not seem to be many academic or other reliable reference to support them. At least in the English language. A lack of dogs overseas means that there seems to be a lack of knowledge and acceptance of their heritage. I know a little more about Spitz types, Shibas etc, which are a little better studied.

A lot of dog and cat topics on the Wikipedia seem to be in bad shape. I'm thinking because they are written by their fans modelled on breeder pages, e.g. every breed appears to """"very intelligent"""". I've yet to read one topic that says the breeds are """"stupid and neurotic"""", and I've met a lot of stupid and neurotic dogs ... even if that's just the owners'/breeders' fault!

Too much work for me to consider taking on right now but at least the Indian pariah dog article is, I think, a little cleaner and in better shape now.

BTW, what are the Hindi/Indian language names for it? Pariah appears to be a Post-British thing. Is it just """"dog""""?

Thank you.   """
103232,2877f6bf3289f289,"support it, will undo edits to it"
97264,085e540ecd6bc5c3,"DEAR GILLIAM, YOU PIECE OF SHIZZ

YOU THINK YOU KNOW POKEMON? I MADE POKEMON. ONLY FOR IT TO GET STOLEN BY THOSE FRAUDULENT FRAUDS AT GAME FREAK (hawaii)
THIS IS NOT THE END OF THIS

WITH LOVE,
FRANK MILLER

MWAH"
5975,0ff50f34c13dec7d,"you are an american biaes idiot 

you are an idiot who wants to dserstroy wikipedia. It is people like you who are responsible for the currwnt destruction of all that is good in the way wikipedia works I think you should get a life and stop deleting articles you American biased wally."
157382,dd2a391d1b302475,Sorry bitch but the miz is a dumb faggot ass piece of shit that belongs in TNA hey he sucks so much ass he might be the champ in no time.
4792,0cb38bf5b07bbebd,"Annoying 

Ur like really annoying we need to talk about how you can improve the way you act towards others.
Thanks
216.229.227.144"
15206,2822b45be23221ea,"Falcom and Magluta
Hi there.. Two things I need to tell you. First, thank you for giving me advice on my newly created article, 'Falcon and Magluta'. You said on my talk page that you merged my other article, 'Magluta and Falcon' into the article. Just to let you know, I want to delete the 'Magluta and Falcon' which has the reverse name in the title, and keep the 'Falcon and Magluta' article. Please let me know how do to this. Second, theres some idot who keeps repeatingly editing my article without my permission. How do i report him and get him to stop? Thanks and I look forward to your reply."
22023,3a0a41140947cc25,"\

i DONT GIVE A FUCK BECAUSE YOU REMOVE CORRECT FACTS AND PUT ONLY GREEK LIES."
19920,349e5d3ad775929e,"""

The """"persian"""" language is actually from Aria, today's Herat in Afghanistan. So shouldn't Dari be the language and Persian the dialect??? Persian was not the native language of """"Persia"""", because """"Persia"""" was actually """"Elam"""" and their native tongue was """"Elamite""""!!! You bunch of filthy hypocrites!!! A nation goes to war and you rob them of everything, including their language! Things will change soon you bunch of filthy semitic Elamite rats!"""
149701,601365ee5ab22cc0,"You seemed like you were going to be civil until you started accusing me of doing something off-topic, like taking CT out of New England or trying to prove that CT was not New England.  I was only proving that Boston is no business or cultural hub for CT.  I did that and you did not like it.  Those are the facts."
106494,39a8bb56027f9e30,It seems that AE defend anything - including vandalism- that helps him to promote his personal PoVs.
90898,f32b4deb6efc85f1,Piss off fag! If you can't take the heat don't hang out in the kitchen! 109.151.98.87
87424,e9e9411c57d90d39,"reply

That's called socialism."
13539,23bad3a018c2c83e,User:Abd is Muslim Scum
156096,c8f03b0695ae201e,Just another bitter Zionist pig. Leave Nableezy alone!
109879,4baabb53fb6603b5,"Please insert {{fact}} templates where required to give editors a chance to cite.  Thanks,  (talk)"
153820,a3587b8134d76d41,", 18 December 2009 (UTC)

I don't care, I wasn't going to edit for the next 48 hours anyway. Also, my rebuttal just quoted their rude comments back to them. Sinc you didn't block them in the first place, you are the one that should be banned for your outrageous biases and double standards. We would certainly want you to strive toward doing a decent job. Otherwise, you'll continue degrading wikipedia. 69.228.251.134  20:06"
90680,f29f9b5d6e5f0acb,You lil piece of shit I haven’t vandalised nothing I will fuck u up whore
94344,fc4dd6af4585a5ef,Okay then. I'll just have to agree to disagree. I won't read your article and I won't give you fellatio. Now get off my page.
121620,8aafd192b871c227,"No need of send it by e-mail. As it is now it's OK, as it's exactly standard for Italian communes and regarding Wikipedia policies."
90823,f2f8d25586e64e36,i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay i am gay
59166,9e7ad3f91915ff5a,Real Evil Little C U N T
90757,f2cce29b7a49770d,FUCK THE WIKI PUNKS who will fuck wikpeida over.... NOW I go to IRS and file HAVE FUN ASSWIPES... YOU JUST COST WIKI BIG TIME...
134,00548f16a392d8ed,"Meivazhi
I've had a go at restarting the Meivazhi article in a style that's more standard for Wikipedia articles. Someone would probably have deleted it pretty quickly if it had stayed in the form you posted. I'd be grateful if you could help at Talk:Meivazhi about the accuracy. 

Unfortunately I had to remove your links. The conflict of interest guidelines advise against editors linking to their own sites, and also Wikipedia's attribution policy WP:ATT requires that information should come from third-party published sources rather than personal websites. Do you know of any good newspaper/book accounts of Meivazhi?  

PS What is the salaimanimudi.indlist.com site? A personal site by a member?"
19522,3390943142787669,"Get posterized
They see me Wiki
They hatin
Tryna catch me writing dirty
I'm back
Mlau0406
Mlau040655
And now mlau7464
Think you can stop me"
157759,e303e94797f59ff7,Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina. Vagina.
125360,9e91fad369ee40ed,"""
{| style=""""background-color:#F5FFFA; padding:0;"""" cellpadding=""""0""""
|style=""""border:1px solid #084080; background-color:#F5FFFA; vertical-align:top; color:#000000;""""|
 Hello, ! Welcome to Wikipedia! Thank you for your contributions to this free encyclopedia. If you decide that you need help, check out Getting Help below, ask me on , or place  on your talk page and ask your question there. Please remember to sign your name on talk pages by clicking  or using four tildes (~~~~); this will automatically produce your username and the date. Finally, please do your best to always fill in the edit summary field. Below are some useful links to facilitate your involvement. Happy editing!   ><>°° 
{| width=""""100%"""" style=""""background-color:#F5FFFA;""""
|style=""""width: 55%; border:1px solid #FFFFFF; background-color:#F5FFFA; vertical-align:top""""|
 Getting started A tutorial • Our five pillars • Getting mentored
 How to: edit a page • upload and use images Getting help Frequently asked questions • Tips
 Where to ask questions or make comments
 Request administrator attention Policies and guidelines Neutral point of view • No original research 
 Verifiability • Reliable sources • Citing sources
 What Wikipedia is not • Biographies of living persons

 Manual of Style • Three-revert rule • Sock puppetry
 Copyrights • Policy for non-free content • Image use policy
 External links • Spam • Vandalism
 Deletion policy • Conflict of interest • Notability
|class=""""MainPageBG"""" style=""""width: 55%; border:1px solid #FFFFFF; background-color:#F5FFFA; vertical-align:top""""|
{| width=""""100%"""" cellpadding=""""0"""" cellspacing=""""5"""" style=""""vertical-align:top; background-color:#F5FFFA""""
! The community
|-
|style=""""color:#000""""|
 Build consensus • Resolve disputes
 Assume good faith • Civility • Etiquette
 ["
122481,8f31aba4fe2fe97b,"` 

piss off you cunt"
55032,9311fc02ee956cac,"That's a question anyone can ask, it is not a slur we just ask that if you were a paid editor to point out the COI. It's a matter of good faith that works in both ways, SPA (Single Purpose Accounts) are allowed here if they edit within the guidelines. Demanding apologies for earnest and good faith questions is as ludicrous as forsaking those other editors merely because they are paid to be here. This place is like a fungus and grows on you so one day a paid editor may sample the other roses and just as often some take medication to eradicate the fungus that has grown ;). There are a few long term editors very esteemed (depending on who you ask ) that are paid to edit. An example is one of our site admins"
34869,5d230fe5287627c6,"FUCK YOU
I was trying to clean that stuff off the main Big East page by creating a daughter article. Thanks for helping )"
140118,edd1f0e27ae15188,"""
Lol, okay so that explains it. Thanks. ) a.k.a.Depu Joseph |TALK"""
105973,36e4766981b8d5cc,"""

 YOU SUCK BIG DONK! 

 Headline text 
LOLZ! L2P YA BIG NUB! WHO SEZ """"SIGH"""" IN RESPONSE TO SOMETHING? WHAT AN AZN! LOLZ! <(^_^)>! THATS KIRBY! PWNED IN THE BUTTOKS! LOLZ! HOW EMBARRASSING! DO YOU EVEN HAVE A JOB? LOL NOOBS"""
140226,ee493e28224b9013,"Polypodium
The polypodium link goes to a plant page, not a jellyfish page.  Is there any reason for this?  How can an animal be related that closely to an archaeplastid?"
128835,b102c9daa0e63c99,"Probably, although I can remember similar gags happening in Freleng's Tweety-and-Sylvester series, and in a 1951 Bob McKimson-directed Bugs Bunny cartoon entitled Big Top Bunny.  -"
15720,2982d3a5c7f414c9,"on time i pooped
and it got on my shirt
i thought it might hurt
but it was great dessert"
122710,907233f5669208ea,|decline=No you prick —
43853,7508c0864cdc7d3b,"Links 

Sorry, but Soda; fire, students, and rivalry shouldn't be linked to the mainspace; it is not a really interesting subject, just probably a definition for these words. These words should be liked to the wiktionary. Use [[wiktionary:text|]] for definitions. ~~~~"
63510,a9f2ab8bd0b4d899,"Illegal NPOV behavior by Rich Farmbrough (SmackBot) ==

Rich Farmbrough acting as SmackBot has disputed the neutrality of the article but has not provided an explanation as required by the rules . As a result the initiation of this NPOV is not proper and has commenced on an illegal footing.
(User:Thegone) 1:15, 10 February 2008 (UTC)

=="
4253,0b56f5e4691568e4,"FAGGOT 
 FAGGOT 
 FAGGOT 
 FAGGOT"
95097,fe3d07e098ba2035,"Right, but drawing the line is an issue of original research and practicality. Is this physicist allowed but not this one? Is this publication related enough to climate? It's just a whole can of worms that we can't really open without creating all kinds of heartache for ourselves."
141973,f77390ab3e026ba5,I dont understand how this works! help! (
59763,a004dd6a7a4f57e2,able to do better than that.
148666,501420754e3ef1ad,"Danczuk 

Apparently you and I have been warned. See also. —"
100087,17b6bbda09afcbca,IN THE ASS BITCH FUCKING COCK SUCKER!
97852,0b7f8f106df4c42a,"José Eduardo dos Santos 

José Eduardo dos Santos

What seems to be the problem with your friend Dos Santos

You claim that there are no references, are you blind or simply and idiot."
